generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1782480145-a1e9wL6jHPz6hTCQoFjC,2026-06-26 13:22:25.873,0.000294,,-0.000076,,0,2121,89,0,1024,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,4508,2050,,Inference Model
gen-1782480143-cXLcqDMNmUT1uDaSKTKg,2026-06-26 13:22:23.203,0.000377,,,,0,2138,95,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2487,665,,Inference Model
gen-1782480138-7Mjw24f74nTU3wRfFEhU,2026-06-26 13:22:18.428,0.000498,,,,0,2718,151,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,4515,1343,,Inference Model
gen-1782480135-LszemKvgGfXcPr6cOxR5,2026-06-26 13:22:15.425,0.000385,,,,0,2056,129,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2861,719,,Inference Model
gen-1782480115-oeWx5IOvUvDH6t84iPtB,2026-06-26 13:21:55.081,0.001869,,,,0,4700,1941,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,20158,656,,Inference Model
gen-1782480101-uUgxUuEVXESWsI1Dw5zN,2026-06-26 13:21:41.730,0.001008,,,,0,4028,674,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,13207,1397,,Inference Model
gen-1782480100-S9iyXDhj5dyGXwjLbEZD,2026-06-26 13:21:40.182,0.000354,,,,0,2016,87,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1387,560,,Inference Model
gen-1782480095-AtXOEkDnUZeITBwO8Uag,2026-06-26 13:21:35.587,0.000634,,,,0,2984,312,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,4419,513,,Inference Model
gen-1782480087-OF4QTsaq69ZVxWpypCyj,2026-06-26 13:21:27.556,0.001303,,,,0,7432,315,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,7676,1184,,Inference Model
gen-1782479803-xLYfb8uOBK8KVyxJsYgh,2026-06-26 13:16:43.301,0.00225,,,,0,13876,282,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,5245,1650,,Inference Model
gen-1782479798-VVcQCCQMftFrq5tkf9mM,2026-06-26 13:16:38.768,0.002275,,,,0,14857,79,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2962,1335,,Inference Model
gen-1782479794-zbJkkXCT5tg0zkNW9bNT,2026-06-26 13:16:34.816,0.002234,,,,0,13856,260,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,3802,1119,,Inference Model
gen-1782479792-OsaTxc6q2kkHOeoTDOUj,2026-06-26 13:16:32.895,0.002183,,,,0,14419,34,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,1779,1555,,Inference Model
gen-1782479786-Fwou38kO9707hgkflSa1,2026-06-26 13:16:26.431,0.002225,,,,0,14385,113,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,6367,2479,,Inference Model
gen-1782479782-V5OWMWBWthBGuqnHAIow,2026-06-26 13:16:22.492,0.002158,,,,0,13403,247,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,3721,1390,,Inference Model
gen-1782479775-f7VmU45Qx3Rtw7F9THli,2026-06-26 13:16:15.850,0.002142,,,,0,13905,95,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,6545,2662,,Inference Model
gen-1782479768-8UXlGS6RRDlRWHkg3DDg,2026-06-26 13:16:08.576,0.002125,,,,0,12943,307,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,7079,4584,,Inference Model
gen-1782479766-pFG5bxbWVNQ4dt6gtdi6,2026-06-26 13:16:06.464,0.002065,,,,0,13377,98,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1925,944,,Inference Model
gen-1782479759-gadHQNNyhHivl97VfWuj,2026-06-26 13:15:59.136,0.002041,,,,0,12441,292,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,7143,2095,,Inference Model
gen-1782479753-6iZTv1CahpJGZDrp1Jxn,2026-06-26 13:15:53.392,0.001998,,,,0,12914,102,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,5333,3310,,Inference Model
gen-1782479739-gdTZsmiaMPSgvZUdkCFr,2026-06-26 13:15:39.158,0.001996,,,,0,11998,328,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,14108,3759,,Inference Model
gen-1782479737-vQi5ro4fgJKDdklAVVP9,2026-06-26 13:15:37.554,0.001171,,-0.001113,,0,14919,78,0,14848,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1433,594,,Inference Model
gen-1782479735-FRpjrcylrlXY17eTP8WY,2026-06-26 13:15:35.880,0.001181,,-0.001113,,0,14919,96,0,14848,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1537,599,,Inference Model
gen-1782479729-yiJie8Lp8HS67yKMaLF5,2026-06-26 13:15:29.131,0.002304,,,,0,14894,117,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,6642,3004,,Inference Model
gen-1782479720-cUs4a7mhax9KOlkSnRna,2026-06-26 13:15:20.498,0.002243,,,,0,13891,267,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,8493,2568,,Inference Model
gen-1782479716-S0NVn0dFsO6H4WLVjJql,2026-06-26 13:15:16.942,0.002201,,,,0,14287,97,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,3327,1800,,Inference Model
gen-1782479703-6gF3ab6iIxJwcgKo9183,2026-06-26 13:15:03.962,0.00217,,,,0,13312,290,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,12579,2426,,Inference Model
gen-1782479701-MeRFOXuWwOLs8SfDLPfV,2026-06-26 13:15:01.812,0.00212,,,,0,13815,80,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2021,1091,,Inference Model
gen-1782479697-5QjycKAb0veilmOD3x3H,2026-06-26 13:14:57.274,0.00208,,,,0,12859,252,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,4331,1339,,Inference Model
gen-1782479693-En9vvE0kO89SGMNgSELc,2026-06-26 13:14:53.482,0.002062,,,,0,13287,115,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,3648,2386,,Inference Model
gen-1782479689-OmYFwxWAXW5hMF27PJph,2026-06-26 13:14:49.365,0.002019,,,,0,12357,276,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,3965,1240,,Inference Model
gen-1782479685-CMw3sVnzmuKMX9PQ7yEI,2026-06-26 13:14:45.814,0.001987,,,,0,12807,110,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,3411,1942,,Inference Model
gen-1782479672-kV9t8OkyWKn5ifbtvAMs,2026-06-26 13:14:32.825,0.00195,,,,0,11897,276,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,12855,2184,,Inference Model
gen-1782479670-BoijJ7M4uh3SbIef6fl6,2026-06-26 13:14:30.056,0.00228,,,,0,14840,91,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2444,1481,,Inference Model
gen-1782479666-mpEtIJG0cKnioSIShxXp,2026-06-26 13:14:26.904,0.002223,,,,0,13836,246,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2920,949,,Inference Model
gen-1782479664-v6g8NkGHiWPEuxeQGhaY,2026-06-26 13:14:24.722,0.002204,,,,0,14401,74,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2007,1399,,Inference Model
gen-1782479658-cvV52CDyj1rT8F4azjlh,2026-06-26 13:14:18.791,0.002169,,,,0,13416,262,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,5668,1718,,Inference Model
gen-1782479654-xvA1nRKtapx030z3TQyd,2026-06-26 13:14:14.061,0.002151,,,,0,13929,104,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,4597,2033,,Inference Model
gen-1782479647-OTXwb87ku7qhRH93eoyH,2026-06-26 13:14:07.694,0.002101,,,,0,12963,262,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,6255,1522,,Inference Model
gen-1782479643-A60ChmRVqeQ5AcJYFMSc,2026-06-26 13:14:03.094,0.002023,,,,0,13356,33,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,4498,3799,,Inference Model
gen-1782479640-9DXN076IEiQuSFK3X3e6,2026-06-26 13:14:00.132,0.002083,,,,0,13322,142,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2684,837,,Inference Model
gen-1782479634-OUmsADcv9i3tt9Ie5dm9,2026-06-26 13:13:54.608,0.002043,,,,0,12384,310,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,5250,1800,,Inference Model
gen-1782479630-3gylLDKqGTl5Aip8fq9t,2026-06-26 13:13:50.512,0.001963,,,,0,12794,74,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,3421,2684,,Inference Model
gen-1782479625-SoJ8eYlg7IHo8MsQ3R9y,2026-06-26 13:13:45.727,0.001947,,,,0,11882,276,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,4616,1400,,Inference Model
gen-1782479623-I5LHNWMraT4B0QA47jC6,2026-06-26 13:13:43.301,0.000341,,,,0,1936,85,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2147,966,,Inference Model
gen-1782479621-KhEoAoyqZ7jbrfqgD9W1,2026-06-26 13:13:41.622,0.000322,,,,0,1832,80,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,1557,894,,Inference Model
gen-1782479616-U2K70X7lKEdkwCJMDBff,2026-06-26 13:13:36.134,0.000362,,,,0,2019,99,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,5034,2558,,Inference Model
gen-1782479612-GxWU6Kil5XcW6WambIQg,2026-06-26 13:13:32.835,0.000362,,,,0,2036,95,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,3164,870,,Inference Model
gen-1782479609-Ec0z2YdcBActmkvLw7aM,2026-06-26 13:13:29.389,0.000475,,,,0,2616,138,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,3330,1410,,Inference Model
gen-1782479607-LbbKzrogTEhIvlg13Y8A,2026-06-26 13:13:27.715,0.000351,,,,0,1954,98,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1489,597,,Inference Model
gen-1782479594-v8FY0cGhexb8BTiJDpIe,2026-06-26 13:13:14.337,0.001863,,,,0,4598,1957,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,13168,884,,Inference Model
gen-1782479579-swOpmE6pNUx6DbJTpYwL,2026-06-26 13:12:59.898,0.00102,,,,0,3926,719,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,14293,1437,,Inference Model
gen-1782479577-sy2GWYYKhGgXesTPZm4L,2026-06-26 13:12:57.052,0.000344,,,,0,1914,96,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,2729,1178,,Inference Model
gen-1782479571-e4OToNXdBiuGq2ENLABq,2026-06-26 13:12:51.594,0.000618,,,,0,2882,310,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,5288,674,,Inference Model
gen-1782479567-rPytwHkyZbwZ1ASCWED0,2026-06-26 13:12:47.053,0.001243,,,,0,7432,214,0,0,openai/gpt-4o-mini,Azure,standard,false,true,,stop,stop,4175,1435,,Inference Model
